VehID,TimeStep,SpeedProfile
1780,8.7,3.23633
1780,8.75,3.220575
1780,8.8,3.20482
1780,8.85,3.18275
1780,8.9,3.16068
1780,8.95,3.13977
1780,9,3.11886
1780,9.05,3.103325
1780,9.1,3.08779
1780,9.15,3.07825
1780,9.2,3.06871
1780,9.25,3.06357
1780,9.3,3.05843
1780,9.35,3.05583
1780,9.4,3.05323
1780,9.45,3.05194
1780,9.5,3.05065
1780,9.55,3.050035
1780,9.6,3.04942
1780,9.65,3.049125
1780,9.7,3.04883
1780,9.75,3.048695
1780,9.8,3.04856
1780,9.85,3.048495
1780,9.9,3.04843
1780,9.95,3.0484
1780,10,3.04837
1780,10.05,3.04836
1780,10.1,3.04835
1780,10.15,3.04834
1780,10.2,3.04833
1780,10.25,3.048325
1780,10.3,3.04832
1780,10.35,3.048315
1780,10.4,3.04831
1780,10.45,3.0483
1780,10.5,3.04829
1780,10.55,3.04827
1780,10.6,3.04825
1780,10.65,3.048215
1780,10.7,3.04818
1780,10.75,3.048115
1780,10.8,3.04805
1780,10.85,3.04793
1780,10.9,3.04781
1780,10.95,3.0476
1780,11,3.04739
1780,11.05,3.047005
1780,11.1,3.04662
1780,11.15,3.045945
1780,11.2,3.04527
1780,11.25,3.044085
1780,11.3,3.0429
1780,11.35,3.04084
1780,11.4,3.03878
1780,11.45,3.035285
1780,11.5,3.03179
1780,11.55,3.026065
1780,11.6,3.02034
1780,11.65,3.0116
1780,11.7,3.00286
1780,11.75,2.99066
1780,11.8,2.97846
1780,11.85,2.963145
1780,11.9,2.94783
1780,11.95,2.93131
1780,12,2.91479
1780,12.05,2.90119
1780,12.1,2.88759
1780,12.15,2.8835
1780,12.2,2.87941
1780,12.25,2.89304
1780,12.3,2.90667
1780,12.35,2.944665
1780,12.4,2.98266
1780,12.45,3.04491
1780,12.5,3.10716
1780,12.55,3.184395
1780,12.6,3.26163
1780,12.65,3.339815
1780,12.7,3.418
1780,12.75,3.48595
1780,12.8,3.5539
1780,12.85,3.607685
1780,12.9,3.66147
1780,12.95,3.70368
1780,13,3.74589
1780,13.05,3.782735
1780,13.1,3.81958
1780,13.15,3.858925
1780,13.2,3.89827
1780,13.25,3.94959
1780,13.3,4.00091
1780,13.35,4.073695
1780,13.4,4.14648
1780,13.45,4.24334
1780,13.5,4.3402
1780,13.55,4.45449
1780,13.6,4.56878
1780,13.65,4.691595
1780,13.7,4.81441
1780,13.75,4.93747
1780,13.8,5.06053
1780,13.85,5.175105
1780,13.9,5.28968
1780,13.95,5.387275
1780,14,5.48487
1780,14.05,5.558275
1780,14.1,5.63168
1780,14.15,5.676885
1780,14.2,5.72209
1780,14.25,5.741885
1780,14.3,5.76168
1780,14.35,5.772715
1780,14.4,5.78375
1780,14.45,5.806915
1780,14.5,5.83008
1780,14.55,5.86832
1780,14.6,5.90656
1780,14.65,5.94868
1780,14.7,5.9908
1780,14.75,6.026495
1780,14.8,6.06219
1780,14.85,6.085875
1780,14.9,6.10956
1780,14.95,6.11945
1780,15,6.12934
1780,15.05,6.12494
1780,15.1,6.12054
1780,15.15,6.104315
1780,15.2,6.08809
1780,15.25,6.070665
1780,15.3,6.05324
1780,15.35,6.048295
1780,15.4,6.04335
1780,15.45,6.05368
1780,15.5,6.06401
1780,15.55,6.080885
1780,15.6,6.09776
1780,15.65,6.11281
1780,15.7,6.12786
1780,15.75,6.14014
1780,15.8,6.15242
1780,15.85,6.16811
1780,15.9,6.1838
1780,15.95,6.210815
1780,16,6.23783
1780,16.05,6.278875
1780,16.1,6.31992
1780,16.15,6.37134
1780,16.2,6.42276
1780,16.25,6.47918
1780,16.3,6.5356
1780,16.35,6.593735
1780,16.4,6.65187
1780,16.45,6.710985
1780,16.5,6.7701
1780,16.55,6.829675
1780,16.6,6.88925
1780,16.65,6.94608
1780,16.7,7.00291
1780,16.75,7.0516
1780,16.8,7.10029
1780,16.85,7.137045
1780,16.9,7.1738
1780,16.95,7.19853
1780,17,7.22326
1780,17.05,7.238335
1780,17.1,7.25341
1780,17.15,7.26245
1780,17.2,7.27149
1780,17.25,7.279885
1780,17.3,7.28828
1780,17.35,7.30307
1780,17.4,7.31786
1780,17.45,7.34539
1780,17.5,7.37292
1780,17.55,7.416475
1780,17.6,7.46003
1780,17.65,7.519195
1780,17.7,7.57836
1780,17.75,7.64909
1780,17.8,7.71982
1780,17.85,7.794145
1780,17.9,7.86847
1780,17.95,7.93434
1780,18,8.00021
1780,18.05,8.04304
1780,18.1,8.08587
1780,18.15,8.09438
1780,18.2,8.10289
1780,18.25,8.077525
1780,18.3,8.05216
1780,18.35,8.00643
1780,18.4,7.9607
1780,18.45,7.911805
1780,18.5,7.86291
1780,18.55,7.82194
1780,18.6,7.78097
1780,18.65,7.751195
1780,18.7,7.72142
1780,18.75,7.701595
1780,18.8,7.68177
1780,18.85,7.669285
1780,18.9,7.6568
1780,18.95,7.64922
1780,19,7.64164
1780,19.05,7.63714
1780,19.1,7.63264
1780,19.15,7.630005
1780,19.2,7.62737
1780,19.25,7.625825
1780,19.3,7.62428
1780,19.35,7.623325
1780,19.4,7.62237
1780,19.45,7.621715
1780,19.5,7.62106
1780,19.55,7.6205
1780,19.6,7.61994
1780,19.65,7.619335
1780,19.7,7.61873
1780,19.75,7.618005
1780,19.8,7.61728
1780,19.85,7.61648
1780,19.9,7.61568
1780,19.95,7.615065
1780,20,7.61445
1780,20.05,7.614965
1780,20.1,7.61548
1780,20.15,7.620015
1780,20.2,7.62455
1780,20.25,7.63917
1780,20.3,7.65379
1780,20.35,7.68404
1780,20.4,7.71429
1780,20.45,7.754285
1780,20.5,7.79428
1780,20.55,7.824975
1780,20.6,7.85567
1780,20.65,7.86251
1780,20.7,7.86935
1780,20.75,7.855415
1780,20.8,7.84148
1780,20.85,7.820045
1780,20.9,7.79861
1780,20.95,7.78106
1780,21,7.76351
1780,21.05,7.755335
1780,21.1,7.74716
1780,21.15,7.748795
1780,21.2,7.75043
1780,21.25,7.75864
1780,21.3,7.76685
1780,21.35,7.77742
1780,21.4,7.78799
1780,21.45,7.79924
1780,21.5,7.81049
1780,21.55,7.824175
1780,21.6,7.83786
1780,21.65,7.857175
1780,21.7,7.87649
1780,21.75,7.90422
1780,21.8,7.93195
1780,21.85,7.969855
1780,21.9,8.00776
1780,21.95,8.056495
1780,22,8.10523
1780,22.05,8.16428
1780,22.1,8.22333
1780,22.15,8.290945
1780,22.2,8.35856
1780,22.25,8.431515
1780,22.3,8.50447
1780,22.35,8.57795
1780,22.4,8.65143
1780,22.45,8.71952
1780,22.5,8.78761
1780,22.55,8.84487
1780,22.6,8.90213
1780,22.65,8.945705
1780,22.7,8.98928
1780,22.75,9.019735
1780,22.8,9.05019
1780,22.85,9.07032
1780,22.9,9.09045
1780,22.95,9.103455
1780,23,9.11646
1780,23.05,9.12468
1780,23.1,9.1329
1780,23.15,9.13768
1780,23.2,9.14246
1780,23.25,9.14493
1780,23.3,9.1474
1780,23.35,9.14882
1780,23.4,9.15024
1780,23.45,9.151855
1780,23.5,9.15347
1780,23.55,9.156585
1780,23.6,9.1597
1780,23.65,9.166125
1780,23.7,9.17255
1780,23.75,9.185395
1780,23.8,9.19824
1780,23.85,9.223555
1780,23.9,9.24887
1780,23.95,9.294245
1780,24,9.33962
1780,24.05,9.406605
1780,24.1,9.47359
1780,24.15,9.5564
1780,24.2,9.63921
1780,24.25,9.73215
1780,24.3,9.82509
1780,24.35,9.922125
1780,24.4,10.01916
1780,24.45,10.11035
1780,24.5,10.20154
1780,24.55,10.27801
1780,24.6,10.35448
1780,24.65,10.413725
1780,24.7,10.47297
1780,24.75,10.517925
1780,24.8,10.56288
1780,24.85,10.598675
1780,24.9,10.63447
1780,24.95,10.667105
1780,25,10.69974
1780,25.05,10.73687
1780,25.1,10.774
1780,25.15,10.822315
1780,25.2,10.87063
1780,25.25,10.929185
1780,25.3,10.98774
1780,25.35,11.047355
1780,25.4,11.10697
1780,25.45,11.15771
1780,25.5,11.20845
1780,25.55,11.245345
1780,25.6,11.28224
1780,25.65,11.305
1780,25.7,11.32776
1780,25.75,11.337955
1780,25.8,11.34815
1780,25.85,11.347085
1780,25.9,11.34602
1780,25.95,11.33329
1780,26,11.32056
1780,26.05,11.293075
1780,26.1,11.26559
1780,26.15,11.2209
1780,26.2,11.17621
1780,26.25,11.118425
1780,26.3,11.06064
1780,26.35,11.00024
1780,26.4,10.93984
1780,26.45,10.887725
1780,26.5,10.83561
1780,26.55,10.79821
1780,26.6,10.76081
1780,26.65,10.738245
1780,26.7,10.71568
1780,26.75,10.70373
1780,26.8,10.69178
1780,26.85,10.68586
1780,26.9,10.67994
1780,26.95,10.67706
1780,27,10.67418
1780,27.05,10.672755
1780,27.1,10.67133
1780,27.15,10.67058
1780,27.2,10.66983
1780,27.25,10.66936
1780,27.3,10.66889
1780,27.35,10.668505
1780,27.4,10.66812
1780,27.45,10.66771
1780,27.5,10.6673
1780,27.55,10.66675
1780,27.6,10.6662
1780,27.65,10.66535
1780,27.7,10.6645
1780,27.75,10.66316
1780,27.8,10.66182
1780,27.85,10.65972
1780,27.9,10.65762
1780,27.95,10.654675
1780,28,10.65173
1780,28.05,10.648895
1780,28.1,10.64606
1780,28.15,10.64505
1780,28.2,10.64404
1780,28.25,10.645425
1780,28.3,10.64681
1780,28.35,10.649525
1780,28.4,10.65224
1780,28.45,10.65502
1780,28.5,10.6578
1780,28.55,10.660085
1780,28.6,10.66237
1780,28.65,10.664145
1780,28.7,10.66592
1780,28.75,10.66744
1780,28.8,10.66896
1780,28.85,10.670595
1780,28.9,10.67223
1780,28.95,10.67447
1780,29,10.67671
1780,29.05,10.6803
1780,29.1,10.68389
1780,29.15,10.69
1780,29.2,10.69611
1780,29.25,10.70639
1780,29.3,10.71667
1780,29.35,10.734055
1780,29.4,10.75144
1780,29.45,10.78179
1780,29.5,10.81214
1780,29.55,10.860925
1780,29.6,10.90971
1780,29.65,10.974755
1780,29.7,11.0398
1780,29.75,11.110605
1780,29.8,11.18141
1780,29.85,11.245435
1780,29.9,11.30946
1780,29.95,11.35781
1780,30,11.40616
1780,30.05,11.43544
1780,30.1,11.46472
1780,30.15,11.47494
1780,30.2,11.48516
1780,30.25,11.47553
1780,30.3,11.4659
1780,30.35,11.433095
1780,30.4,11.40029
1780,30.45,11.34359
1780,30.5,11.28689
1780,30.55,11.214145
1780,30.6,11.1414
1780,30.65,11.065845
1780,30.7,10.99029
1780,30.75,10.922885
1780,30.8,10.85548
1780,30.85,10.80334
1780,30.9,10.7512
1780,30.95,10.718255
1780,31,10.68531
1780,31.05,10.66976
1780,31.1,10.65421
1780,31.15,10.64917
1780,31.2,10.64413
1780,31.25,10.642955
1780,31.3,10.64178
1780,31.35,10.64087
1780,31.4,10.63996
1780,31.45,10.63758
1780,31.5,10.6352
1780,31.55,10.631065
1780,31.6,10.62693
1780,31.65,10.622955
1780,31.7,10.61898
1780,31.75,10.61789
1780,31.8,10.6168
1780,31.85,10.61944
1780,31.9,10.62208
1780,31.95,10.62709
1780,32,10.6321
1780,32.05,10.637495
1780,32.1,10.64289
1780,32.15,10.647405
1780,32.2,10.65192
1780,32.25,10.65517
1780,32.3,10.65842
1780,32.35,10.660545
1780,32.4,10.66267
1780,32.45,10.66399
1780,32.5,10.66531
1780,32.55,10.666135
1780,32.6,10.66696
1780,32.65,10.66746
1780,32.7,10.66796
1780,32.75,10.66823
1780,32.8,10.6685
1780,32.85,10.66866
1780,32.9,10.66882
1780,32.95,10.66895
1780,33,10.66908
1780,33.05,10.66917
1780,33.1,10.66926
1780,33.15,10.66929
1780,33.2,10.66932
1780,33.25,10.66929
1780,33.3,10.66926
1780,33.35,10.669205
1780,33.4,10.66915
1780,33.45,10.66907
1780,33.5,10.66899
1780,33.55,10.66887
1780,33.6,10.66875
1780,33.65,10.668545
1780,33.7,10.66834
1780,33.75,10.66799
1780,33.8,10.66764
1780,33.85,10.667015
1780,33.9,10.66639
1780,33.95,10.665295
1780,34,10.6642
1780,34.05,10.662285
1780,34.1,10.66037
1780,34.15,10.65707
1780,34.2,10.65377
1780,34.25,10.64819
1780,34.3,10.64261
1780,34.35,10.63338
1780,34.4,10.62415
1780,34.45,10.609325
1780,34.5,10.5945
1780,34.55,10.572265
1780,34.6,10.55003
1780,34.65,10.520215
1780,34.7,10.4904
1780,34.75,10.45501
1780,34.8,10.41962
1780,34.85,10.382665
1780,34.9,10.34571
1780,34.95,10.313715
1780,35,10.28172
1780,35.05,10.263005
1780,35.1,10.24429
1780,35.15,10.24643
1780,35.2,10.24857
1780,35.25,10.27647
1780,35.3,10.30437
1780,35.35,10.359615
1780,35.4,10.41486
1780,35.45,10.495435
1780,35.5,10.57601
1780,35.55,10.67562
1780,35.6,10.77523
1780,35.65,10.885585
1780,35.7,10.99594
1780,35.75,11.11008
1780,35.8,11.22422
1780,35.85,11.335135
1780,35.9,11.44605
1780,35.95,11.54525
1780,36,11.64445
1780,36.05,11.723135
1780,36.1,11.80182
1780,36.15,11.85199
1780,36.2,11.90216
1780,36.25,11.91821
1780,36.3,11.93426
1780,36.35,11.91582
1780,36.4,11.89738
1780,36.45,11.85467
1780,36.5,11.81196
1780,36.55,11.761155
1780,36.6,11.71035
1780,36.65,11.660465
1780,36.7,11.61058
1780,36.75,11.564165
1780,36.8,11.51775
1780,36.85,11.476515
1780,36.9,11.43528
1780,36.95,11.400315
1780,37,11.36535
1780,37.05,11.33735
1780,37.1,11.30935
1780,37.15,11.288845
1780,37.2,11.26834
1780,37.25,11.25579
1780,37.3,11.24324
1780,37.35,11.239165
1780,37.4,11.23509
1780,37.45,11.24013
1780,37.5,11.24517
1780,37.55,11.26008
1780,37.6,11.27499
1780,37.65,11.300215
1780,37.7,11.32544
1780,37.75,11.359415
1780,37.8,11.39339
1780,37.85,11.43049
1780,37.9,11.46759
1780,37.95,11.499965
1780,38,11.53234
1780,38.05,11.55544
1780,38.1,11.57854
1780,38.15,11.59333
1780,38.2,11.60812
1780,38.25,11.61838
1780,38.3,11.62864
1780,38.35,11.637985
1780,38.4,11.64733
1780,38.45,11.6585
1780,38.5,11.66967
1780,38.55,11.68575
1780,38.6,11.70183
1780,38.65,11.72516
1780,38.7,11.74849
1780,38.75,11.775675
1780,38.8,11.80286
1780,38.85,11.82381
1780,38.9,11.84476
1780,38.95,11.85065
1780,39,11.85654
1780,39.05,11.849945
1780,39.1,11.84335
1780,39.15,11.838485
1780,39.2,11.83362
1780,39.25,11.842595
1780,39.3,11.85157
1780,39.35,11.87203
1780,39.4,11.89249
1780,39.45,11.91143
1780,39.5,11.93037
1780,39.55,11.9352
1780,39.6,11.94003
1780,39.65,11.92356
1780,39.7,11.90709
1780,39.75,11.86768
1780,39.8,11.82827
1780,39.85,11.770615
1780,39.9,11.71296
1780,39.95,11.648055
1780,40,11.58315
1780,40.05,11.524985
1780,40.1,11.46682
1780,40.15,11.427905
1780,40.2,11.38899
1780,40.25,11.377985
1780,40.3,11.36698
1780,40.35,11.388375
1780,40.4,11.40977
1780,40.45,11.464
1780,40.5,11.51823
1780,40.55,11.60139
1780,40.6,11.68455
1780,40.65,11.787245
1780,40.7,11.88994
1780,40.75,12.00093
1780,40.8,12.11192
1780,40.85,12.224185
1780,40.9,12.33645
1780,40.95,12.445615
1780,41,12.55478
1780,41.05,12.65602
1780,41.1,12.75726
1780,41.15,12.84546
1780,41.2,12.93366
1780,41.25,13.00362
1780,41.3,13.07358
1780,41.35,13.12014
1780,41.4,13.1667
1780,41.45,13.184965
1780,41.5,13.20323
1780,41.55,13.188945
1780,41.6,13.17466
1780,41.65,13.12493
1780,41.7,13.0752
1780,41.75,12.989875
1780,41.8,12.90455
1780,41.85,12.78895
1780,41.9,12.67335
1780,41.95,12.543525
1780,42,12.4137
1780,42.05,12.28774
1780,42.1,12.16178
1780,42.15,12.043845
1780,42.2,11.92591
1780,42.25,11.81246
1780,42.3,11.69901
1780,42.35,11.58827
1780,42.4,11.47753
1780,42.45,11.36865
1780,42.5,11.25977
1780,42.55,11.15232
1780,42.6,11.04487
1780,42.65,10.938655
1780,42.7,10.83244
1780,42.75,10.72736
1780,42.8,10.62228
1780,42.85,10.518285
1780,42.9,10.41429
1780,42.95,10.31136
1780,43,10.20843
1780,43.05,10.10655
1780,43.1,10.00467
1780,43.15,9.90384
1780,43.2,9.80301
1780,43.25,9.703225
1780,43.3,9.60344
1780,43.35,9.504695
1780,43.4,9.40595
1780,43.45,9.30825
1780,43.5,9.21055
1780,43.55,9.113895
1780,43.6,9.01724
1780,43.65,8.921625
1780,43.7,8.82601
1780,43.75,8.731435
1780,43.8,8.63686
1780,43.85,8.54333
1780,43.9,8.4498
1780,43.95,8.357305
1780,44,8.26481
1780,44.05,8.173355
1780,44.1,8.0819
1780,44.15,7.99148
1780,44.2,7.90106
1780,44.25,7.811665
1780,44.3,7.72227
1780,44.35,7.63389
1780,44.4,7.54551
1780,44.45,7.45812
1780,44.5,7.37073
1780,44.55,7.28428
1780,44.6,7.19783
1780,44.65,7.11226
1780,44.7,7.02669
1780,44.75,6.94186
1780,44.8,6.85703
1780,44.85,6.772715
1780,44.9,6.6884
1780,44.95,6.60424
1780,45,6.52008
1780,45.05,6.435465
1780,45.1,6.35085
1780,45.15,6.26485
1780,45.2,6.17885
1780,45.25,6.09013
1780,45.3,6.00141
1780,45.35,5.90829
1780,45.4,5.81517
1780,45.45,5.71626
1780,45.5,5.61735
1780,45.55,5.513185
1780,45.6,5.40902
1780,45.65,5.304025
1780,45.7,5.19903
1780,45.75,5.10064
1780,45.8,5.00225
1780,45.85,4.91621
1780,45.9,4.83017
1780,45.95,4.756275
1780,46,4.68238
1780,46.05,4.612745
1780,46.1,4.54311
1780,46.15,4.462445
1780,46.2,4.38178
1780,46.25,4.276215
1780,46.3,4.17065
1780,46.35,4.043045
1780,46.4,3.91544
1780,46.45,3.785085
1780,46.5,3.65473
1780,46.55,3.53932
1780,46.6,3.42391
1780,46.65,3.327795
1780,46.7,3.23168
1780,46.75,3.1466
1780,46.8,3.06152
1780,46.85,2.97022
1780,46.9,2.87892
1780,46.95,2.76546
1780,47,2.652
1780,47.05,2.517525
1780,47.1,2.38305
1780,47.15,2.24561
1780,47.2,2.10817
1780,47.25,1.9849
1780,47.3,1.86163
1780,47.35,1.757965
1780,47.4,1.6543
1780,47.45,1.56757
1780,47.5,1.48084
1780,47.55,1.405895
1780,47.6,1.33095
1780,47.65,1.26162
1780,47.7,1.19229
1780,47.75,1.122065
1780,47.8,1.05184
1780,47.85,0.97574
1780,47.9,0.89964
1780,47.95,0.81637
1780,48,0.7331
1780,48.05,0.646425
1780,48.1,0.55975
1780,48.15,0.477055
1780,48.2,0.39436
1780,48.25,0.32201
1780,48.3,0.24966
1780,48.35,0.194105
1780,48.4,0.13855
1780,48.45,0.069275
1780,48.5,0
1780,48.55,0
1780,48.6,0
1780,48.65,0
1780,48.7,0
1780,48.75,0
1780,48.8,0
1780,48.85,0
1780,48.9,0
1780,48.95,0
1780,49,0
1780,49.05,0
1780,49.1,0
1780,49.15,0
1780,49.2,0
1780,49.25,0
1780,49.3,0
1780,49.35,0
1780,49.4,0
1780,49.45,0
1780,49.5,0
1780,49.55,0
1780,49.6,0
1780,49.65,0
1780,49.7,0
1780,49.75,0
1780,49.8,0
1780,49.85,0
1780,49.9,0
1780,49.95,0
1780,50,0
1780,50.05,0
1780,50.1,0
1780,50.15,0
1780,50.2,0
1780,50.25,0
1780,50.3,0
1780,50.35,0
1780,50.4,0
1780,50.45,0
1780,50.5,0
1780,50.55,0
1780,50.6,0
1780,50.65,0
1780,50.7,0
1780,50.75,0
1780,50.8,0
1780,50.85,0
1780,50.9,0
1780,50.95,0
1780,51,0
1780,51.05,0
1780,51.1,0
1780,51.15,0
1780,51.2,0
1780,51.25,0
1780,51.3,0
1780,51.35,0
1780,51.4,0
1780,51.45,0
1780,51.5,0
1780,51.55,0
1780,51.6,0
1780,51.65,0
1780,51.7,0
1780,51.75,0.056355
1780,51.8,0.11271
1780,51.85,0.159135
1780,51.9,0.20556
1780,51.95,0.26952
1780,52,0.33348
1780,52.05,0.409795
1780,52.1,0.48611
1780,52.15,0.56202
1780,52.2,0.63793
1780,52.25,0.70022
1780,52.3,0.76251
1780,52.35,0.81213
1780,52.4,0.86175
1780,52.45,0.90546
1780,52.5,0.94917
1780,52.55,0.990365
1780,52.6,1.03156
1780,52.65,1.07194
1780,52.7,1.11232
1780,52.75,1.15274
1780,52.8,1.19316
1780,52.85,1.234025
1780,52.9,1.27489
1780,52.95,1.316375
1780,53,1.35786
1780,53.05,1.400045
1780,53.1,1.44223
1780,53.15,1.48512
1780,53.2,1.52801
1780,53.25,1.571585
1780,53.3,1.61516
1780,53.35,1.659385
1780,53.4,1.70361
1780,53.45,1.748445
1780,53.5,1.79328
1780,53.55,1.838675
1780,53.6,1.88407
1780,53.65,1.929985
1780,53.7,1.9759
1780,53.75,2.02228
1780,53.8,2.06866
1780,53.85,2.115475
1780,53.9,2.16229
1780,53.95,2.209515
1780,54,2.25674
1780,54.05,2.30439
1780,54.1,2.35204
1780,54.15,2.400185
1780,54.2,2.44833
1780,54.25,2.497175
1780,54.3,2.54602
1780,54.35,2.596015
1780,54.4,2.64601
1780,54.45,2.69817
1780,54.5,2.75033
1780,54.55,2.803405
1780,54.6,2.85648
1780,54.65,2.90708
1780,54.7,2.95768
1780,54.75,3.008775
1780,54.8,3.05987
1780,54.85,3.12108
1780,54.9,3.18229
1780,54.95,3.258755
1780,55,3.33522
1780,55.05,3.424395
1780,55.1,3.51357
1780,55.15,3.61147
1780,55.2,3.70937
1780,55.25,3.81038
1780,55.3,3.91139
1780,55.35,4.005445
1780,55.4,4.0995
1780,55.45,4.17699
1780,55.5,4.25448
1780,55.55,4.311565
1780,55.6,4.36865
1780,55.65,4.407005
1780,55.7,4.44536
1780,55.75,4.469225
1780,55.8,4.49309
1780,55.85,4.50682
1780,55.9,4.52055
1780,55.95,4.52774
1780,56,4.53493
1780,56.05,4.538645
1780,56.1,4.54236
1780,56.15,4.546235
1780,56.2,4.55011
1780,56.25,4.56133
1780,56.3,4.57255
1780,56.35,4.60363
1780,56.4,4.63471
1780,56.45,4.695675
1780,56.5,4.75664
1780,56.55,4.842215
1780,56.6,4.92779
1780,56.65,5.019035
1780,56.7,5.11028
1780,56.75,5.189175
1780,56.8,5.26807
1780,56.85,5.32474
1780,56.9,5.38141
1780,56.95,5.412375
1780,57,5.44334
1780,57.05,5.45007
1780,57.1,5.4568
1780,57.15,5.44668
1780,57.2,5.43656
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
190,0,6.118
